Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-05-07 14:53:16,"Legs",1h 54m,"Leg Extension (Machine)",2,73.0,10,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Leg Extension (Machine)",3,73.0,10,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Leg Extension (Machine)",4,73.0,12,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Calf Press on Seated Leg Press",1,50.0,18,0,0,"",,
2023-05-07 14:53:16,"Legs",1h 54m,"Calf Press on Seated Leg Press",2,50.0,20,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Calf Press on Seated Leg Press",3,50.0,15,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Calf Press on Seated Leg Press",4,50.0,15,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Seated Overhead Press (Dumbbell)",1,15.0,12,0,0,"","",
2023-05-09 14:34:15,"Push",2h 4m,"Seated Overhead Press (Dumbbell)",2,15.0,12,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Seated Overhead Press (Dumbbell)",3,15.0,12,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Seated Overhead Press (Dumbbell)",4,15.0,12,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Triceps Dip",1,0,10,0,0,"",,
2023-05-09 14:34:15,"Push",2h 4m,"Triceps Dip",2,0,9,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Triceps Dip",3,0,10,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Bench Press (Dumbbell)",1,22.5,10,0,0,"",,
2023-05-09 14:34:15,"Push",2h 4m,"Bench Press (Dumbbell)",2,22.5,10,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Bench Press (Dumbbell)",3,22.5,10,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Bench Press (Dumbbell)",4,22.5,11,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Chest Press (Machine)",1,45.0,6,0,0,"",,
2023-05-09 14:34:15,"Push",2h 4m,"Chest Press (Machine)",2,45.0,7,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Chest Press (Machine)",3,45.0,7,0,0,,,
2023-05-09 14:34:15,"Push",2h 4m,"Chest Press (Machine)",4,45.0,5,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Lat Pulldown (Cable)",1,45.5,9,0,0,"","",
2023-05-10 14:10:40,"Pull",1h 13m,"Lat Pulldown (Cable)",2,45.5,8,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Lat Pulldown (Cable)",3,45.5,8,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Lat Pulldown (Cable)",4,45.5,9,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Hammer Curl (Dumbbell)",1,10.0,8,0,0,"",,
2023-05-10 14:10:40,"Pull",1h 13m,"Hammer Curl (Dumbbell)",2,10.0,10,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Hammer Curl (Dumbbell)",3,10.0,9,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Hammer Curl (Dumbbell)",4,10.0,9,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",1,32.0,12,0,0,"",,
2023-05-10 14:10:40,"Pull",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",2,36.0,10,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",3,36.0,10,0,0,,,
2023-05-10 14:10:40,"Pull",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",4,36.0,11,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Squat (Barbell)",1,80.0,8,0,0,"","",
2023-05-11 14:01:10,"Legs",1h 17m,"Squat (Barbell)",2,80.0,7,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Squat (Barbell)",3,75.0,8,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Squat (Barbell)",4,80.0,5,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Leg Extension (Machine)",1,73.0,10,0,0,"",,
2023-05-11 14:01:10,"Legs",1h 17m,"Leg Extension (Machine)",2,73.0,10,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Leg Extension (Machine)",3,73.0,10,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Leg Extension (Machine)",4,73.0,12,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Calf Press on Seated Leg Press",1,50.0,20,0,0,"",,
2023-05-11 14:01:10,"Legs",1h 17m,"Calf Press on Seated Leg Press",2,50.0,20,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Calf Press on Seated Leg Press",3,50.0,20,0,0,,,
2023-05-11 14:01:10,"Legs",1h 17m,"Calf Press on Seated Leg Press",4,50.0,20,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Seated Overhead Press (Dumbbell)",1,17.5,8,0,0,"","",
