Participant,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE,Volume
JOE,5/1/2018 20:05,Legs - Heavy,,Squat (Barbell),1,185,5,0,0,,,,925
JOE,5/1/2018 20:05,Legs - Heavy,,Squat (Barbell),2,225,3,0,0,,,,675
JOE,5/1/2018 20:05,Legs - Heavy,,Squat (Barbell),3,315,3,0,0,,,,945
JOE,5/1/2018 20:05,Legs - Heavy,,Squat (Barbell),4,385,4,0,0,,,,1540
JOE,5/1/2018 20:05,Legs - Heavy,,Squat (Barbell),5,385,4,0,0,,,,1540
JOE,5/1/2018 20:05,Legs - Heavy,,Squat (Barbell),6,390,4,0,0,,,,1560
JOE,5/1/2018 20:05,Legs - Heavy,,Squat (Barbell),7,325,6,0,0,,,,1950
JOE,5/1/2018 20:05,Legs - Heavy,,Hack Squat,1,180,8,0,0,,,,1440
JOE,5/1/2018 20:05,Legs - Heavy,,Hack Squat,2,270,8,0,0,,,,2160
JOE,5/1/2018 20:05,Legs - Heavy,,Hack Squat,3,280,8,0,0,,,,2240
JOE,5/1/2018 20:05,Legs - Heavy,,Hack Squat,4,280,8,0,0,,,,2240
JOE,5/1/2018 20:05,Legs - Heavy,,Romanian Deadlift (Barbell),1,185,9,0,0,,,,1665
JOE,5/1/2018 20:05,Legs - Heavy,,Romanian Deadlift (Barbell),2,195,8,0,0,,,,1560
JOE,6/1/2018 12:02,Back - Heavier Chins,,Chin Up,1,0,9,0,0,,,,0
JOE,6/1/2018 12:02,Back - Heavier Chins,,Chin Up,2,65,7,0,0,,,,455
JOE,6/1/2018 12:02,Back - Heavier Chins,,Chin Up,3,67.5,6,0,0,,,,405
JOE,6/1/2018 12:02,Back - Heavier Chins,,Chin Up,4,67.5,6,0,0,,,,405
JOE,6/1/2018 12:02,Back - Heavier Chins,,Chin Up,5,67.5,6,0,0,,,,405
JOE,6/1/2018 12:02,Back - Heavier Chins,,Chin Up,6,67.5,6,0,0,,,,405
JOE,6/1/2018 12:02,Back - Heavier Chins,,Hammer seated row (CLOSE GRIP),1,275,10,0,0,,,,2750
JOE,6/1/2018 12:02,Back - Heavier Chins,,Hammer seated row (CLOSE GRIP),2,275,10,0,0,,,,2750
JOE,6/1/2018 12:02,Back - Heavier Chins,,Hammer seated row (CLOSE GRIP),3,275,10,0,0,,,,2750
JOE,6/1/2018 12:02,Back - Heavier Chins,,Hammer Row - Wide Grip,1,245,8,0,0,,,,1960
JOE,6/1/2018 12:02,Back - Heavier Chins,,Hammer Row - Wide Grip,2,245,9,0,0,,,,2205
JOE,6/1/2018 12:02,Back - Heavier Chins,,Hammer Row - Wide Grip,3,245,10,0,0,,,,2450
JOE,6/1/2018 12:02,Back - Heavier Chins,,Shrugs,1,315,5,0,0,,,,1575
JOE,6/1/2018 12:02,Back - Heavier Chins,,Shrugs,2,315,5,0,0,,,,1575
JOE,6/1/2018 12:02,Back - Heavier Chins,,Shrugs,3,315,5,0,0,,,,1575
JOE,6/1/2018 12:02,Back - Heavier Chins,,Shrugs,4,315,5,0,0,,,,1575
JOE,6/1/2018 12:02,Back - Heavier Chins,,Lat Pulldown ,1,100,10,0,0,,,,1000
JOE,6/1/2018 12:02,Back - Heavier Chins,,Lat Pulldown ,2,100,10,0,0,,,,1000
JOE,6/1/2018 12:02,Back - Heavier Chins,,Rear delt fly,1,90,15,0,0,,,,1350
JOE,6/1/2018 12:02,Back - Heavier Chins,,Rear delt fly,2,90,15,0,0,,,,1350
JOE,6/1/2018 12:02,Back - Heavier Chins,,Rear delt fly,3,90,15,0,0,,,,1350
JOE,8/1/2018 20:51,Push - Incline,,Incline Bench Press (Barbell),1,255,5,0,0,,,,1275
JOE,8/1/2018 20:51,Push - Incline,,Incline Bench Press (Barbell),2,255,5,0,0,,,,1275
JOE,8/1/2018 20:51,Push - Incline,,Incline Bench Press (Barbell),3,255,5,0,0,,,,1275
JOE,8/1/2018 20:51,Push - Incline,,Incline Bench Press (Barbell),4,255,5,0,0,,,,1275
JOE,8/1/2018 20:51,Push - Incline,,Incline Bench Press (Barbell),5,255,5,0,0,,,,1275
JOE,8/1/2018 20:51,Push - Incline,,Incline Press (Dumbbell),1,120,12,0,0,,,,1440
JOE,8/1/2018 20:51,Push - Incline,,Incline Press (Dumbbell),2,140,13,0,0,,,,1820
JOE,8/1/2018 20:51,Push - Incline,,Incline Press (Dumbbell),3,140,12,0,0,,,,1680
JOE,8/1/2018 20:51,Push - Incline,,Incline Press (Dumbbell),4,140,10,0,0,,,,1400
JOE,8/1/2018 20:51,Push - Incline,,Weighted dips,1,0,8,0,0,,,,0
JOE,8/1/2018 20:51,Push - Incline,,Weighted dips,2,70,6,0,0,,,,420
JOE,8/1/2018 20:51,Push - Incline,,Weighted dips,3,110,5,0,0,,,,550
JOE,8/1/2018 20:51,Push - Incline,,Weighted dips,4,110,6,0,0,,,,660
JOE,8/1/2018 20:51,Push - Incline,,Weighted dips,5,110,6,0,0,,,,660
JOE,8/1/2018 20:51,Push - Incline,,Weighted dips,6,110,5,0,0,,,,550
JOE,8/1/2018 20:51,Push - Incline,,Face pull,1,110,13,0,0,,,,1430
JOE,8/1/2018 20:51,Push - Incline,,Face pull,2,110,13,0,0,,,,1430
JOE,8/1/2018 20:51,Push - Incline,,Face pull,3,110,13,0,0,,,,1430
JOE,8/1/2018 20:51,Push - Incline,,Face pull,4,110,13,0,0,,,,1430
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Squat (Barbell),1,275,2,0,0,,,,550
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Squat (Barbell),2,325,5,0,0,,,,1625
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Squat (Barbell),3,325,5,0,0,,,,1625
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Squat (Barbell),4,325,5,0,0,,,,1625
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Squat (Barbell),5,325,5,0,0,,,,1625
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Squat (Barbell),6,325,5,0,0,,,,1625
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Hack Squat,1,290,5,0,0,,,,1450
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Hack Squat,2,290,6,0,0,,,,1740
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Hack Squat,3,290,6,0,0,,,,1740
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Hack Squat,4,290,6,0,0,,,,1740
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Rack Pull - 1 Pin,1,315,5,0,0,,,,1575
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Rack Pull - 1 Pin,2,365,5,0,0,,,,1825
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Rack Pull - 1 Pin,3,365,5,0,0,,,,1825
JOE,9/1/2018 19:44,Legs - 5x5 / Volume,,Rack Pull - 1 Pin,4,365,5,0,0,,,,1825
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,1,0,9,0,0,,,,0
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,2,75,5,0,0,,,,375
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,3,75,5,0,0,,,,375
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,4,75,5,0,0,,,,375
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,5,75,5,0,0,,,,375
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,6,75,5,0,0,,,,375
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,7,25,9,0,0,,,,225
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Chin Up,8,25,10,0,0,,,,250
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer seated row (CLOSE GRIP),1,280,10,0,0,,,,2800
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer seated row (CLOSE GRIP),2,280,8,0,0,,,,2240
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer seated row (CLOSE GRIP),3,240,10,0,0,,,,2400
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer seated row (CLOSE GRIP),4,240,10,0,0,,,,2400
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer Row - Wide Grip,1,240,10,0,0,,,,2400
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer Row - Wide Grip,2,240,10,0,0,,,,2400
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer Curl (Dumbbell ),1,50,15,0,0,,,,750
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer Curl (Dumbbell ),2,50,12,0,0,,,,600
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer High Row - 1 Arm,1,70,10,0,0,,,,700
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer High Row - 1 Arm,2,95,10,0,0,,,,950
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer High Row - 1 Arm,3,70,10,0,0,,,,700
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Face pull,1,50,13,0,0,,,,650
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Face pull,2,60,12,0,0,,,,720
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Face pull,3,60,12,0,0,,,,720
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Face pull,4,60,12,0,0,,,,720
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer lat pulldown,1,100,12,0,0,,,,1200
JOE,10/1/2018 19:40,Back - Chins.  5x6,,Hammer lat pulldown,2,100,12,0,0,,,,1200
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),1,135,10,0,0,,,,1350
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),2,175,8,0,0,,,,1400
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),3,175,8,0,0,,,,1400
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Bench Press (Barbell),1,225,3,0,0,,,,675
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Bench Press (Barbell),2,290,5,0,0,,,,1450
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Bench Press (Barbell),3,290,5,0,0,,,,1450
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Bench Press (Barbell),4,295,5,0,0,,,,1475
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Bench Press (Barbell),5,295,5,0,0,,,,1475
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Bench Press (Barbell),6,300,4,0,0,,,,1200
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Sling Shot Bench,1,320,6,0,0,,,,1920
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Sling Shot Bench,2,330,5,0,0,,,,1650
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Incline Press (Dumbbell),1,120,12,0,0,,,,1440
JOE,12/1/2018 18:34,Push - Shoulders / Bench,,Incline Press (Dumbbell),2,120,10,0,0,,,,1200
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),1,185,3,0,0,,,,555
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),2,185,3,0,0,,,,555
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),3,225,3,0,0,,,,675
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),4,275,3,0,0,,,,825
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),5,315,3,0,0,,,,945
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),6,390,4,0,0,,,,1560
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),7,390,4,0,0,,,,1560
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),8,395,4,0,0,,,,1580
JOE,13/1/2018 11:03,Legs - Heavy,,Squat (Barbell),9,315,5,0,0,,,,1575
JOE,13/1/2018 11:03,Legs - Heavy,,Deadlift (Barbell),1,225,3,0,0,,,,675
JOE,13/1/2018 11:03,Legs - Heavy,,Deadlift (Barbell),2,275,3,0,0,,,,825
JOE,13/1/2018 11:03,Legs - Heavy,,Deadlift (Barbell),3,325,3,0,0,,,,975
JOE,13/1/2018 11:03,Legs - Heavy,,Hack Squat,1,180,8,0,0,,,,1440
JOE,13/1/2018 11:03,Legs - Heavy,,Hack Squat,2,230,8,0,0,,,,1840
JOE,13/1/2018 11:03,Legs - Heavy,,Hack Squat,3,280,8,0,0,,,,2240
JOE,13/1/2018 11:03,Legs - Heavy,,Hack Squat,4,290,8,0,0,,,,2320
JOE,13/1/2018 11:03,Legs - Heavy,,Hack Squat,5,295,8,0,0,,,,2360
JOE,13/1/2018 11:03,Legs - Heavy,,Hack Squat,6,300,8,0,0,,,,2400
JOE,13/1/2018 11:03,Legs - Heavy,,Romanian Deadlift (Barbell),1,195,6,0,0,,,,1170
JOE,13/1/2018 11:03,Legs - Heavy,,Romanian Deadlift (Barbell),2,195,6,0,0,,,,1170
JOE,13/1/2018 11:03,Legs - Heavy,,Romanian Deadlift (Barbell),3,195,8,0,0,,,,1560
JOE,13/1/2018 11:03,Legs - Heavy,,Romanian Deadlift (Barbell),4,195,8,0,0,,,,1560
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Chin Up,1,0,8,0,0,,,,0
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Chin Up,2,50,9,0,0,,,,450
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Chin Up,3,50,9,0,0,,,,450
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Chin Up,4,50,9,0,0,,,,450
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Chin Up,5,50,8,0,0,,,,400
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Hammer seated row (CLOSE GRIP),1,200,12,0,0,,,,2400
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Hammer seated row (CLOSE GRIP),2,250,10,0,0,,,,2500
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Hammer seated row (CLOSE GRIP),3,250,10,0,0,,,,2500
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Hammer Row - Wide Grip,1,250,12,0,0,,,,3000
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Hammer Row - Wide Grip,2,250,10,0,0,,,,2500
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Bent Over Row (Dumbbell),1,130,10,0,0,,,,1300
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Bent Over Row (Dumbbell),2,150,10,0,0,,,,1500
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Bent Over Row (Dumbbell),3,160,10,0,0,,,,1600
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Neutral Chin,1,25,8,0,0,,,,200
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Neutral Chin,2,25,8,0,0,,,,200
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Rack Pull 2 Pin,1,225,6,0,0,,,,1350
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Rack Pull 2 Pin,2,275,5,0,0,,,,1375
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Rack Pull 2 Pin,3,325,5,0,0,,,,1625
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Rack Pull 2 Pin,4,355,5,0,0,,,,1775
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Rack Pull 2 Pin,5,375,5,0,0,,,,1875
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Rack Pull 2 Pin,6,385,5,0,0,,,,1925
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Bicep Curl (Barbell),1,50,10,0,0,,,,500
JOE,14/1/2018 14:21,"Back - Light Chins, 8-10 Reps",,Bicep Curl (Barbell),2,50,10,0,0,,,,500
JOE,16/1/2018 18:57,Push - Incline,,Incline Bench Press (Barbell),1,257.5,5,0,0,,,,1287.5
JOE,16/1/2018 18:57,Push - Incline,,Incline Bench Press (Barbell),2,257.5,5,0,0,,,,1287.5
JOE,16/1/2018 18:57,Push - Incline,,Incline Bench Press (Barbell),3,257.5,5,0,0,,,,1287.5
JOE,16/1/2018 18:57,Push - Incline,,Incline Bench Press (Barbell),4,257.5,5,0,0,,,,1287.5
JOE,16/1/2018 18:57,Push - Incline,,Incline Bench Press (Barbell),5,257.5,7,0,0,,,,1802.5
JOE,16/1/2018 18:57,Push - Incline,,Incline Bench Press (Barbell),6,185,2,0,0,,,,370
JOE,16/1/2018 18:57,Push - Incline,,Incline Press (Dumbbell),1,140,12,0,0,,,,1680
JOE,16/1/2018 18:57,Push - Incline,,Incline Press (Dumbbell),2,140,12,0,0,,,,1680
JOE,16/1/2018 18:57,Push - Incline,,Incline Press (Dumbbell),3,140,12,0,0,,,,1680
JOE,16/1/2018 18:57,Push - Incline,,Weighted dips,1,0,8,0,0,,,,0
JOE,16/1/2018 18:57,Push - Incline,,Weighted dips,2,0,8,0,0,,,,0
JOE,16/1/2018 18:57,Push - Incline,,Weighted dips,3,62,10,0,0,,,,620
JOE,16/1/2018 18:57,Push - Incline,,Weighted dips,4,62,10,0,0,,,,620
JOE,16/1/2018 18:57,Push - Incline,,Lateral Raise (Dumbbells),1,30,12,0,0,,,,360
JOE,16/1/2018 18:57,Push - Incline,,Lateral Raise (Dumbbells),2,30,12,0,0,,,,360
JOE,16/1/2018 18:57,Push - Incline,,Lateral Raise (Dumbbells),3,30,15,0,0,,,,450
JOE,16/1/2018 18:57,Push - Incline,,Lateral Raise (Dumbbells),4,30,15,0,0,,,,450
JOE,16/1/2018 18:57,Push - Incline,,Face pull,1,40,13,0,0,,,,520
JOE,16/1/2018 18:57,Push - Incline,,Face pull,2,40,13,0,0,,,,520
JOE,16/1/2018 18:57,Push - Incline,,Face pull,3,40,13,0,0,,,,520
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Squat (Barbell),1,275,3,0,0,,,,825
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Squat (Barbell),2,330,5,0,0,,,,1650
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Squat (Barbell),3,330,5,0,0,,,,1650
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Squat (Barbell),4,330,5,0,0,,,,1650
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Squat (Barbell),5,335,5,0,0,,,,1675
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Squat (Barbell),6,335,5,0,0,,,,1675
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Romanian Deadlift (Barbell),1,205,6,0,0,,,,1230
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Romanian Deadlift (Barbell),2,205,6,0,0,,,,1230
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Romanian Deadlift (Barbell),3,205,6,0,0,,,,1230
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Hack Squat,1,180,8,0,0,,,,1440
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Hack Squat,2,230,6,0,0,,,,1380
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Hack Squat,3,285,8,0,0,,,,2280
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Hack Squat,4,300,8,0,0,,,,2400
JOE,18/1/2018 20:35,Legs - 5x5 / Volume,,Hack Squat,5,300,8,0,0,,,,2400
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Chin Up,1,0,8,0,0,,,,0
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Chin Up,2,70,6,0,0,,,,420
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Chin Up,3,70,6,0,0,,,,420
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Chin Up,4,70,6,0,0,,,,420
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Chin Up,5,70,6,0,0,,,,420
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Chin Up,6,70,7,0,0,,,,490
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer seated row (CLOSE GRIP),1,250,12,0,0,,,,3000
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer seated row (CLOSE GRIP),2,250,12,0,0,,,,3000
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer seated row (CLOSE GRIP),3,250,12,0,0,,,,3000
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer Row - Wide Grip,1,250,9,0,0,,,,2250
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer Row - Wide Grip,2,250,11,0,0,,,,2750
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer High Row - 1 Arm,1,140,12,0,0,,,,1680
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer High Row - 1 Arm,2,150,12,0,0,,,,1800
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Hammer High Row - 1 Arm,3,150,12,0,0,,,,1800
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Face pull,1,40,13,0,0,,,,520
JOE,19/1/2018 18:15,Back - Chins.  5x6,,Face pull,2,40,13,0,0,,,,520
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),1,185,6,0,0,,,,1110
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),2,225,5,0,0,,,,1125
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),3,235,5,0,0,,,,1175
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),4,235,5,0,0,,,,1175
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Seated Shoulder  Press (Barbell),5,235,5,0,0,,,,1175
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Bench Press (Barbell),1,225,3,0,0,,,,675
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Bench Press (Barbell),2,295,5,0,0,,,,1475
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Bench Press (Barbell),3,300,5,0,0,,,,1500
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Bench Press (Barbell),4,300,6,0,0,,,,1800
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Bench Press (Barbell),5,315,3,0,0,,,,945
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Sling Shot Bench,1,325,4,0,0,,,,1300
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Sling Shot Bench,2,325,4,0,0,,,,1300
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Sling Shot Bench,3,325,5,0,0,,,,1625
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Lateral Raise (Dumbbells),1,30,12,0,0,,,,360
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Lateral Raise (Dumbbells),2,30,13,0,0,,,,390
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Lateral Raise (Dumbbells),3,30,14,0,0,,,,420
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Incline Press (Dumbbell),1,110,12,0,0,,,,1320
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Incline Press (Dumbbell),2,120,12,0,0,,,,1440
JOE,20/1/2018 14:33,Push - Shoulders / Bench,,Incline Press (Dumbbell),3,130,12,0,0,,,,1560
JOE,21/1/2018 20:53,Legs - Heavy,,Squat (Barbell),1,185,3,0,0,,,,555
JOE,21/1/2018 20:53,Legs - Heavy,,Squat (Barbell),2,185,3,0,0,,,,555
JOE,21/1/2018 20:53,Legs - Heavy,,Squat (Barbell),3,275,3,0,0,,,,825
JOE,21/1/2018 20:53,Legs - Heavy,,Squat (Barbell),4,365,3,0,0,,,,1095
JOE,21/1/2018 20:53,Legs - Heavy,,Squat (Barbell),5,375,3,0,0,,,,1125
JOE,21/1/2018 20:53,Legs - Heavy,,Squat (Barbell),6,385,3,0,0,,,,1155
JOE,21/1/2018 20:53,Legs - Heavy,,Squat (Barbell),7,405,3,0,0,,,,1215
JOE,21/1/2018 20:53,Legs - Heavy,,Rack Pull 2 Pin,1,315,5,0,0,,,,1575
JOE,21/1/2018 20:53,Legs - Heavy,,Rack Pull 2 Pin,2,370,5,0,0,,,,1850
JOE,21/1/2018 20:53,Legs - Heavy,,Rack Pull 2 Pin,3,415,5,0,0,,,,2075
JOE,21/1/2018 20:53,Legs - Heavy,,Rack Pull 2 Pin,4,445,5,0,0,,,,2225
JOE,21/1/2018 20:53,Legs - Heavy,,Rack Pull 2 Pin,5,445,5,0,0,,,,2225
JOE,21/1/2018 20:53,Legs - Heavy,,Leg press (hinge ),1,450,15,0,0,,,,6750
JOE,21/1/2018 20:53,Legs - Heavy,,Leg press (hinge ),2,450,12,0,0,,,,5400
JOE,21/1/2018 20:53,Legs - Heavy,,Leg press (hinge ),3,540,10,0,0,,,,5400
JOE,21/1/2018 20:53,Legs - Heavy,,Leg press (hinge ),4,540,10,0,0,,,,5400
JOE,21/1/2018 20:53,Legs - Heavy,,Leg curl,1,120,12,0,0,,,,1440
JOE,21/1/2018 20:53,Legs - Heavy,,Leg curl,2,110,10,0,0,,,,1100
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,1,0,8,0,0,,,,0
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,2,50,8,0,0,,,,400
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,3,50,9,0,0,,,,450
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,4,75,5,0,0,,,,375
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Seated Cable Row (close Grip),1,120,10,0,0,,,,1200
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Seated Cable Row (close Grip),2,120,10,0,0,,,,1200
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Seated Cable Row (close Grip),3,120,10,0,0,,,,1200
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,1,0,8,0,0,,,,0
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,2,50,8,0,0,,,,400
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,3,50,9,0,0,,,,450
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Chin Up,4,75,5,0,0,,,,375
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Seated Cable Row (close Grip),1,120,10,0,0,,,,1200
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Seated Cable Row (close Grip),2,120,10,0,0,,,,1200
JOE,22/1/2018 20:49,"Back - Light Chins, 8-10 Reps",,Seated Cable Row (close Grip),3,120,10,0,0,,,,1200
JOE,24/1/2018 8:26,Push - Incline,,Incline Bench Press (Barbell),1,260,5,0,0,,,,1300
JOE,24/1/2018 8:26,Push - Incline,,Incline Bench Press (Barbell),2,260,5,0,0,,,,1300
JOE,24/1/2018 8:26,Push - Incline,,Incline Bench Press (Barbell),3,260,5,0,0,,,,1300
JOE,24/1/2018 8:26,Push - Incline,,Incline Bench Press (Barbell),4,260,5,0,0,,,,1300
JOE,24/1/2018 8:26,Push - Incline,,Incline Bench Press (Barbell),5,260,6,0,0,,,,1560
